Record ID,ATD Device ID,Read Date,Intersection Name,Direction,Movement,Heavy Vehicle,Volume,Speed Average (Miles Per Hour),Speed StdDev,Seconds in Zone Average,Seconds in Zone StdDev,Month,Day,Year,Hour,Minute,Day of Week,Bin Duration (Seconds)
ebd70d14fb67cd378bd86027fccb79d2,"6,957",2022 Oct 05 12:30:00 PM,SLAUGHTER LN / ,SOUTHBOUND,THRU,False,1,7.0,0.0,8.2,0.0,10,5,"2,022",12,30,3,900
dade26e74079e727b0ffc15fb3389bcf,"6,957",2022 Oct 05 12:30:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,6,7.833,3.488,5.917,4.271,10,5,"2,022",12,30,3,900
047f9aa0d7a3406cf1013c9aae38b69a,"6,957",2022 Oct 05 12:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,276,32.272,8.418,1.492,4.508,10,5,"2,022",12,30,3,900
9f4be924f10ec498834d2de7de895b7b,"6,957",2022 Oct 05 12:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,3,41.0,9.644,0.467,0.252,10,5,"2,022",12,30,3,900
7c0116bcfe1d19ecd37b6e467d72e796,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,5,8.2,4.438,6.72,3.933,10,5,"2,022",12,45,3,900
cd7bd07fad66ac5bc1b34e5bc2fc71d6,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,2,8.0,5.657,0.25,0.212,10,5,"2,022",12,45,3,900
f4c854946c1210ec72fbd25716499414,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,230,24.839,6.693,3.234,4.626,10,5,"2,022",12,45,3,900
a5b9579199726c48976afeef6ad327e7,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,2,30.5,4.95,2.05,1.061,10,5,"2,022",12,45,3,900
39baf35211986f0ed51c645831760498,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,9,6.778,5.118,45.022,37.268,10,5,"2,022",12,45,3,900
59be4595e4e497b9bcbca568487bbcb5,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,2,7.5,0.707,5.05,2.333,10,5,"2,022",12,45,3,900
910183009706bba20c83b6f10d32f390,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,4,10.0,3.162,7.65,6.847,10,5,"2,022",12,45,3,900
52eb20933b4091ecab88f6c06774906a,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,THRU,False,1,6.0,0.0,16.5,0.0,10,5,"2,022",12,45,3,900
60cd8ce16723b6b85d783cd77d6f6fd6,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,7,26.714,13.853,0.857,0.594,10,5,"2,022",12,45,3,900
1d1848f3ea6a03f36ac51bf7990efc78,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,4,13.75,2.217,1.675,0.171,10,5,"2,022",12,45,3,900
74d2544b4dbada68573d405c9f4167ea,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,270,32.667,8.272,1.117,2.591,10,5,"2,022",12,45,3,900
f6afddba8d84e2be470cf81597a27abe,"6,957",2022 Oct 05 12:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,4,32.75,3.775,0.8,0.216,10,5,"2,022",12,45,3,900
2dc15259a3c9688671870cc6493a92cb,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,1,7.0,0.0,42.9,0.0,10,5,"2,022",13,0,3,900
d23e0036134a08115874c558db84c118,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,227,23.062,8.255,4.844,8.93,10,5,"2,022",13,0,3,900
38ec40554d007cdbc268865e1a7d9a57,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,2,24.0,14.142,2.05,0.212,10,5,"2,022",13,0,3,900
e85e2fa8ade40fd933a6329b47aef671,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,5,4.8,1.789,50.7,37.248,10,5,"2,022",13,0,3,900
fc470597b9c57d428518a528ccd9883f,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,5,7.4,1.949,12.36,10.119,10,5,"2,022",13,0,3,900
f34c30eb5e97db3a98f8d51ee1ee8aa3,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,3,2.333,4.041,35.267,30.595,10,5,"2,022",13,0,3,900
a93146d530ff454dc656e3a5e1db50e2,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,2,11.5,0.707,4.25,1.768,10,5,"2,022",13,0,3,900
f6afba62291a57cdf0909d7cfe37a9d3,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,SOUTHBOUND,THRU,False,1,0.0,0.0,74.5,0.0,10,5,"2,022",13,0,3,900
5cabca64672eb6d0ad639f34fc99464c,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,5,10.6,7.537,9.76,16.542,10,5,"2,022",13,0,3,900
ab1f4bf7cf024655b0c2d857865b134e,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,3,12.0,3.606,1.8,0.265,10,5,"2,022",13,0,3,900
f2dfad2acbdb84aac53722266d4147a6,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,True,1,14.0,0.0,1.9,0.0,10,5,"2,022",13,0,3,900
e554bd0585886542e165417e719c56a8,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,273,31.817,8.552,1.251,3.655,10,5,"2,022",13,0,3,900
eca2d0ae0c4f3cf6c344ddc6eab9de1c,"6,957",2022 Oct 05 01:00:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,5,33.4,2.608,0.72,0.37,10,5,"2,022",13,0,3,900
4e24444eb88edf81486c1fecfd3ec7bd,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,4,9.5,3.697,4.375,1.069,10,5,"2,022",13,15,3,900
6b15a28d6bdede9fed6bf045fb5caa45,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,1,2.0,0.0,0.4,0.0,10,5,"2,022",13,15,3,900
65b435ff4ab73612fd275fb18976a2ab,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,240,22.471,7.678,2.896,3.478,10,5,"2,022",13,15,3,900
fe26b11510bfd4d4df899aa0ded34798,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,1,29.0,0.0,0.9,0.0,10,5,"2,022",13,15,3,900
a4e5d6120965577558b9f49cbf5f4569,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,6,5.5,1.871,67.467,41.361,10,5,"2,022",13,15,3,900
cb2fd7ae8c53c6b225c05ca68aeb995b,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,5,8.0,2.121,5.88,4.606,10,5,"2,022",13,15,3,900
0bbb7ab4350cda55ae863218def7feaf,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,THRU,True,1,11.0,0.0,0.4,0.0,10,5,"2,022",13,15,3,900
9db79b781121eeb004278ca50ff81ecd,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,1,0.0,0.0,89.2,0.0,10,5,"2,022",13,15,3,900
ba39bda2776e001fc4e94bc8f30d484e,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,1,10.0,0.0,17.1,0.0,10,5,"2,022",13,15,3,900
143ba7ffe463b87e2accbdfe1f10e741,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,4,8.5,5.447,7.65,13.649,10,5,"2,022",13,15,3,900
644e64941a5cf28f753587132ad05d9a,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,1,13.0,0.0,1.8,0.0,10,5,"2,022",13,15,3,900
48acc89a0e40988212bef5347c53c2bc,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,281,33.562,7.756,1.11,3.115,10,5,"2,022",13,15,3,900
a30d441ec42d1b17fdb3d400b5a050cd,"6,957",2022 Oct 05 01:15:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,6,33.833,6.853,0.883,0.349,10,5,"2,022",13,15,3,900
11a3c1d2e7ac5f8c5bcfe480fa95a311,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,1,8.0,0.0,11.6,0.0,10,5,"2,022",13,30,3,900
54d3d0d81546ea1555ded12d74d5775f,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,1,8.0,0.0,0.1,0.0,10,5,"2,022",13,30,3,900
134b8183a06472c174a4c35e162fd6b4,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,281,25.601,7.197,3.34,5.156,10,5,"2,022",13,30,3,900
cf675c151c0a8e9739db9cad03a5ec79,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,3,21.333,2.082,2.033,0.252,10,5,"2,022",13,30,3,900
53b6137ce1a9002086c8348133654554,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,5,7.0,5.612,57.4,40.945,10,5,"2,022",13,30,3,900
9795157b32d8f34b4c0e0320f8e3eeb4,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,8,7.5,2.204,21.862,19.543,10,5,"2,022",13,30,3,900
ad22837871804a9deca9420861a503c8,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,3,6.667,2.309,22.433,0.379,10,5,"2,022",13,30,3,900
e66a2fd19353373aa256b0335d7f13a9,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,3,19.0,13.229,1.2,0.52,10,5,"2,022",13,30,3,900
1839d04435523af315524784c1001f3d,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,289,34.073,7.29,1.046,2.524,10,5,"2,022",13,30,3,900
de80bdde31a4fd93af9bf527b1a1d399,"6,957",2022 Oct 05 01:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,5,36.2,6.535,1.02,0.239,10,5,"2,022",13,30,3,900
0d13ab26b22ede8f3e442a1f57ee25a0,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,3,6.0,1.732,18.667,17.165,10,5,"2,022",13,45,3,900
7766eb50ccbc6d1b8fee62c9d7960bd4,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,7,6.571,3.457,0.271,0.411,10,5,"2,022",13,45,3,900
1fd4bbf6b86666de6ca36672076d0b10,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,269,24.245,7.42,2.833,3.056,10,5,"2,022",13,45,3,900
a0fedd8480f06fa0f936049d7fb6479c,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,3,12.667,2.082,1.8,1.044,10,5,"2,022",13,45,3,900
331c41a3c16af12fa816abe2122f3d60,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,4,7.0,2.16,44.2,38.125,10,5,"2,022",13,45,3,900
1be0f6e3705f1387f1b767b803d88fcd,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,2,8.0,0.0,7.05,2.475,10,5,"2,022",13,45,3,900
387d5106068f4bff218942dd7f06bb8f,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,U-TURN,False,1,5.0,0.0,3.4,0.0,10,5,"2,022",13,45,3,900
da6a3de695320b8a11ac7d19f59e3841,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,2,1.0,1.414,66.65,51.124,10,5,"2,022",13,45,3,900
e472238039be0b19f99038da76a51027,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,3,7.333,4.041,4.133,3.9,10,5,"2,022",13,45,3,900
1aa6bac3bfbf7913f2d56287680ec931,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,THRU,False,1,8.0,0.0,12.1,0.0,10,5,"2,022",13,45,3,900
d12cc78f317bdfa006eb7f920f608846,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,7,14.429,8.715,2.457,3.717,10,5,"2,022",13,45,3,900
633368e6a81f44b257a774b8785db674,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,2,24.0,11.314,1.15,0.636,10,5,"2,022",13,45,3,900
ed5904b26bc4c506937b477a77dd577f,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,259,33.525,6.639,0.886,1.926,10,5,"2,022",13,45,3,900
bd1199d15d208b402d67a29258bad5fb,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,4,34.5,3.109,1.075,0.299,10,5,"2,022",13,45,3,900
0f28c047fb9b1d5a15abcc014c6fbb12,"6,957",2022 Oct 05 01:45:00 PM,SLAUGHTER LN / ,WESTBOUND,U-TURN,False,2,24.5,27.577,8.5,11.172,10,5,"2,022",13,45,3,900
1c0f9fe785bea934e75ff70721b63d81,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,1,8.0,0.0,30.2,0.0,10,5,"2,022",14,0,3,900
dc6002262346c8b509cfe6f890106110,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,True,1,8.0,0.0,13.6,0.0,10,5,"2,022",14,0,3,900
69b55dc4cf0f48faa274757b2c88bbc2,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,4,5.5,3.873,0.275,0.222,10,5,"2,022",14,0,3,900
755b050f674295a3ffee90a99ce3a2af,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,304,23.865,6.652,4.282,8.462,10,5,"2,022",14,0,3,900
01c09ce719ee7b20e3bb3037c6255ed5,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,4,19.0,5.477,10.05,13.528,10,5,"2,022",14,0,3,900
af0a20a2f795d7aadb4a9fd61b415800,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,82,12.866,4.094,17.656,34.604,10,5,"2,022",14,0,3,900
290557701f06c0f335ffa54199d6849f,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,24,9.25,3.326,10.379,16.254,10,5,"2,022",14,0,3,900
e3cdc97b370d9f85a0701b4a1d78e464,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,NORTHBOUND,THRU,False,7,13.857,2.854,5.2,13.494,10,5,"2,022",14,0,3,900
57b047f4debe1b91caade66368cc73f7,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,1,0.0,0.0,28.7,0.0,10,5,"2,022",14,0,3,900
59a95adb4987bb549f30dc17977fabea,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,1,8.0,0.0,11.0,0.0,10,5,"2,022",14,0,3,900
1da8225efbe3641f06ca307eeab4694a,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,8,16.25,10.82,5.425,12.621,10,5,"2,022",14,0,3,900
a4061fea7148b001efec3fbc60cb9460,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,1,12.0,0.0,2.0,0.0,10,5,"2,022",14,0,3,900
1ed9fb30ec8a30a42454314a7dacf991,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,260,31.196,10.09,1.433,4.06,10,5,"2,022",14,0,3,900
e94b71613d2b1098af639d2988b45ae5,"6,957",2022 Oct 05 02:00:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,5,28.4,11.104,0.36,0.288,10,5,"2,022",14,0,3,900
9a4bfbb6a3eac69b4027603bc2adb511,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,1,5.0,0.0,15.0,0.0,10,5,"2,022",14,15,3,900
d70d99d8e79fd4060736e3df3edc0db4,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,239,22.205,7.592,4.442,7.647,10,5,"2,022",14,15,3,900
8be7a7eda4831298a21719adcf4156e7,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,4,18.25,10.34,7.875,11.364,10,5,"2,022",14,15,3,900
76659cd8ac0964692108705442268c3a,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,14,8.857,3.78,46.636,42.003,10,5,"2,022",14,15,3,900
1c4e3108615ffb350085f92165277164,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,11,7.455,2.252,16.655,11.193,10,5,"2,022",14,15,3,900
54a9548e368a6020b04053b8f4860989,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,True,1,11.0,0.0,6.0,0.0,10,5,"2,022",14,15,3,900
63e392978de4a5068c5128be83da54a3,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,3,3.0,2.646,5.4,9.267,10,5,"2,022",14,15,3,900
c4ef624fe4d52653fed0c628b794c3ad,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,3,9.667,5.686,1.3,1.212,10,5,"2,022",14,15,3,900
fa296c5d14dc4b5b16ce2269bad0a185,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,7,20.714,14.84,1.386,0.767,10,5,"2,022",14,15,3,900
ab0b99a1987f38d35e10e8aedc7bf0ff,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,True,1,9.0,0.0,2.2,0.0,10,5,"2,022",14,15,3,900
dc4c8e90ea0657dab231ed307487c8d1,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,296,31.794,8.136,1.145,2.842,10,5,"2,022",14,15,3,900
168cfcd0f82e11c3ce0088ed4915ae21,"6,957",2022 Oct 05 02:15:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,8,30.25,6.714,1.038,1.076,10,5,"2,022",14,15,3,900
9c428591e9ff6415ebb143bb858c1604,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,6,7.667,2.16,12.483,9.379,10,5,"2,022",14,30,3,900
c4bd02b65165e9c5724699ec7f185116,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,2,8.5,0.707,1.8,2.263,10,5,"2,022",14,30,3,900
c65fe3d7326bb74461134a9122ab3df4,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,281,21.078,7.786,3.451,5.321,10,5,"2,022",14,30,3,900
d472661334904740f1488b722f11802b,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,4,16.0,2.708,1.55,0.827,10,5,"2,022",14,30,3,900
fcd943a6038bbaf6906d2099424828cf,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,9,8.111,5.372,50.333,37.692,10,5,"2,022",14,30,3,900
3b5b16f4f20230c7f228d770814bcd87,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,True,2,4.0,2.828,34.35,48.578,10,5,"2,022",14,30,3,900
1a4f5e0f9715ba4811df1522275fcd12,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,1,8.0,0.0,20.2,0.0,10,5,"2,022",14,30,3,900
5ed76e1da2fc6cc90dfb90146bdc3915,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,1,0.0,0.0,22.9,0.0,10,5,"2,022",14,30,3,900
3ecaa90f3bb62b16929d35425f288c8c,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,True,3,11.667,10.693,0.4,0.436,10,5,"2,022",14,30,3,900
01e1cda91672836e3a8a05b9ed164ac4,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,SOUTHBOUND,THRU,False,1,5.0,0.0,7.8,0.0,10,5,"2,022",14,30,3,900
b2514448faafa4524abe885ebea9c496,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,8,11.75,8.498,9.625,21.42,10,5,"2,022",14,30,3,900
a3bb0134b0dbe8f398b20e47a121c8b3,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,2,9.5,4.95,2.6,0.99,10,5,"2,022",14,30,3,900
62da6b720a75f3ad6977726ea516616b,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,True,1,24.0,0.0,1.1,0.0,10,5,"2,022",14,30,3,900
88059aaa6af12f4e584b3b6389f87dd1,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,292,32.675,8.657,1.268,3.992,10,5,"2,022",14,30,3,900
f77c6705bb9d2b036dc3bfdd2149862d,"6,957",2022 Oct 05 02:30:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,6,31.833,13.197,0.6,0.469,10,5,"2,022",14,30,3,900
30fa671090a3015706702a37a89b611b,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,5,11.2,5.167,15.98,16.888,10,5,"2,022",14,45,3,900
724e4d36e0026a401f9fb9458075f95b,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,5,6.0,4.359,0.24,0.152,10,5,"2,022",14,45,3,900
29f135fb22b7bb118ca9ec789ce56806,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,205,21.854,6.886,4.359,7.907,10,5,"2,022",14,45,3,900
bf47fe5e7d9ae81c80835821923f858c,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,True,3,15.667,1.155,2.367,3.166,10,5,"2,022",14,45,3,900
9c475b611c6c4102addbbd155084bda9,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,LEFT TURN,False,5,7.6,4.827,48.26,45.904,10,5,"2,022",14,45,3,900
53048469c2988d1626c3a30a9bbc1c12,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,RIGHT TURN,False,7,10.0,1.915,3.943,2.136,10,5,"2,022",14,45,3,900
0b4defebaf191aefc6490cc68cd75ada,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,NORTHBOUND,THRU,False,1,8.0,0.0,19.1,0.0,10,5,"2,022",14,45,3,900
baf699b4697cb504db901c3daa0845eb,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,LEFT TURN,False,1,8.0,0.0,13.0,0.0,10,5,"2,022",14,45,3,900
a29c1f1a87900efef25def27760629ce,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,SOUTHBOUND,RIGHT TURN,False,2,13.5,3.536,6.7,3.677,10,5,"2,022",14,45,3,900
8eea83c6b472e69591e4d604b57be4eb,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,WESTBOUND,LEFT TURN,False,13,16.231,9.985,4.323,10.837,10,5,"2,022",14,45,3,900
a4154a6f35ea4b5079a6ed7cf943db0b,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,False,2,16.5,10.607,1.35,1.768,10,5,"2,022",14,45,3,900
99b8702949da28b803ca1032b9e28caa,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,WESTBOUND,RIGHT TURN,True,2,11.5,0.707,2.15,0.071,10,5,"2,022",14,45,3,900
1ca94022e0fe29541b2f640e5e2ee309,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,False,282,33.064,8.005,1.111,3.009,10,5,"2,022",14,45,3,900
d53a72f27aeda8c8fc0f10d2e1700c14,"6,957",2022 Oct 05 02:45:00 PM,SLAUGHTER LN / ,WESTBOUND,THRU,True,3,25.333,18.502,0.567,0.306,10,5,"2,022",14,45,3,900
989c9508b9027830e8519995fa4cb6d6,"6,957",2022 Oct 05 03:00:00 PM,SLAUGHTER LN / ,EASTBOUND,LEFT TURN,False,4,7.0,5.099,22.35,17.042,10,5,"2,022",15,0,3,900
a11faf65d1427e7189b71414eb72e570,"6,957",2022 Oct 05 03:00:00 PM,SLAUGHTER LN / ,EASTBOUND,RIGHT TURN,False,3,9.667,1.155,0.133,0.058,10,5,"2,022",15,0,3,900
97424200933c015a8d87d7662ac93ac8,"6,957",2022 Oct 05 03:00:00 PM,SLAUGHTER LN / ,EASTBOUND,THRU,False,230,22.139,7.104,4.471,8.044,10,5,"2,022",15,0,3,900
